Ruta,Fecha,DiaSemana,Intervalo,Feriado,EventoEspecial,FlujoVehicular,Congestion
Av. argentina,2025-05-09,Viernes,12:00-13:00,no,ninguno,149,regular
Av. argentina,2025-05-09,Viernes,13:00-14:00,no,ninguno,102,bajo
Av. argentina,2025-05-09,Viernes,14:00-15:00,no,ninguno,155,regular
Av. argentina,2025-05-09,Viernes,15:00-16:00,no,ninguno,140,regular
Av. argentina,2025-05-09,Viernes,16:00-17:00,no,ninguno,132,regular
Av. argentina,2025-05-09,Viernes,17:00-18:00,no,ninguno,216,alto
Av. argentina,2025-05-09,Viernes,18:00-19:00,no,ninguno,160,regular
Av. argentina,2025-05-09,Viernes,19:00-20:00,no,ninguno,243,alto
Av. argentina,2025-05-09,Viernes,20:00-21:00,no,ninguno,144,regular
Av. argentina,2025-05-09,Viernes,21:00-22:00,no,ninguno,150,regular
Av. argentina,2025-05-09,Viernes,22:00-23:00,no,ninguno,137,regular
Av. argentina,2025-05-09,Viernes,23:00-00:00,no,ninguno,113,bajo
Av. venezuela,2025-05-09,Viernes,00:00-01:00,no,ninguno,29,muy bajo
Av. venezuela,2025-05-09,Viernes,01:00-02:00,no,ninguno,19,muy bajo
Av. venezuela,2025-05-09,Viernes,02:00-03:00,no,ninguno,32,muy bajo
Av. venezuela,2025-05-09,Viernes,03:00-04:00,no,ninguno,12,muy bajo
Av. venezuela,2025-05-09,Viernes,04:00-05:00,no,ninguno,13,muy bajo
Av. venezuela,2025-05-09,Viernes,05:00-06:00,no,ninguno,138,regular
Av. venezuela,2025-05-09,Viernes,06:00-07:00,no,ninguno,126,regular
Av. venezuela,2025-05-09,Viernes,07:00-08:00,no,ninguno,123,regular
Av. venezuela,2025-05-09,Viernes,08:00-09:00,no,ninguno,151,regular
Av. venezuela,2025-05-09,Viernes,09:00-10:00,no,ninguno,126,regular
Av. venezuela,2025-05-09,Viernes,10:00-11:00,no,ninguno,141,regular
Av. venezuela,2025-05-09,Viernes,11:00-12:00,no,ninguno,165,regular
Av. venezuela,2025-05-09,Viernes,12:00-13:00,no,ninguno,93,bajo
Av. venezuela,2025-05-09,Viernes,13:00-14:00,no,ninguno,101,bajo
Av. venezuela,2025-05-09,Viernes,14:00-15:00,no,ninguno,124,regular
Av. venezuela,2025-05-09,Viernes,15:00-16:00,no,ninguno,101,bajo
Av. venezuela,2025-05-09,Viernes,16:00-17:00,no,ninguno,156,regular
Av. venezuela,2025-05-09,Viernes,17:00-18:00,no,ninguno,185,alto
Av. venezuela,2025-05-09,Viernes,18:00-19:00,no,ninguno,259,alto
Av. venezuela,2025-05-09,Viernes,19:00-20:00,no,ninguno,151,regular
Av. venezuela,2025-05-09,Viernes,20:00-21:00,no,ninguno,238,alto
Av. venezuela,2025-05-09,Viernes,21:00-22:00,no,ninguno,124,regular
Av. venezuela,2025-05-09,Viernes,22:00-23:00,no,ninguno,77,bajo
Av. venezuela,2025-05-09,Viernes,23:00-00:00,no,ninguno,125,regular
Av. paseo de la república,2025-05-10,Sabado,00:00-01:00,no,ninguno,10,muy bajo
Av. paseo de la república,2025-05-10,Sabado,01:00-02:00,no,ninguno,50,muy bajo
Av. paseo de la república,2025-05-10,Sabado,02:00-03:00,no,ninguno,35,muy bajo
Av. paseo de la república,2025-05-10,Sabado,03:00-04:00,no,ninguno,48,muy bajo
Av. paseo de la república,2025-05-10,Sabado,04:00-05:00,no,ninguno,42,muy bajo
Av. paseo de la república,2025-05-10,Sabado,05:00-06:00,no,ninguno,103,bajo
Av. paseo de la república,2025-05-10,Sabado,06:00-07:00,no,ninguno,107,bajo
Av. paseo de la república,2025-05-10,Sabado,07:00-08:00,no,ninguno,195,alto
Av. paseo de la república,2025-05-10,Sabado,08:00-09:00,no,ninguno,152,regular
Av. paseo de la república,2025-05-10,Sabado,09:00-10:00,no,ninguno,174,regular
Av. paseo de la república,2025-05-10,Sabado,10:00-11:00,no,ninguno,166,regular
Av. paseo de la república,2025-05-10,Sabado,11:00-12:00,no,ninguno,128,regular
Av. paseo de la república,2025-05-10,Sabado,12:00-13:00,no,ninguno,93,bajo
Av. paseo de la república,2025-05-10,Sabado,13:00-14:00,no,ninguno,140,regular
Av. paseo de la república,2025-05-10,Sabado,14:00-15:00,no,Partido de Futbol,156,regular
Av. paseo de la república,2025-05-10,Sabado,15:00-16:00,no,Partido de Futbol,171,regular
Av. paseo de la república,2025-05-10,Sabado,16:00-17:00,no,Partido de Futbol,181,alto
Av. paseo de la república,2025-05-10,Sabado,17:00-18:00,no,Partido de Futbol,224,alto
Av. paseo de la república,2025-05-10,Sabado,18:00-19:00,no,Partido de Futbol,308,alto
Av. paseo de la república,2025-05-10,Sabado,19:00-20:00,no,ninguno,256,alto
Av. paseo de la república,2025-05-10,Sabado,20:00-21:00,no,ninguno,286,alto
Av. paseo de la república,2025-05-10,Sabado,21:00-22:00,no,ninguno,112,bajo
Av. paseo de la república,2025-05-10,Sabado,22:00-23:00,no,ninguno,69,bajo
Av. paseo de la república,2025-05-10,Sabado,23:00-00:00,no,ninguno,136,regular
Av. alfredo benavides,2025-05-10,Sabado,00:00-01:00,no,ninguno,45,muy bajo
Av. alfredo benavides,2025-05-10,Sabado,01:00-02:00,no,ninguno,50,muy bajo
Av. alfredo benavides,2025-05-10,Sabado,02:00-03:00,no,ninguno,28,muy bajo
Av. alfredo benavides,2025-05-10,Sabado,03:00-04:00,no,ninguno,13,muy bajo
Av. alfredo benavides,2025-05-10,Sabado,04:00-05:00,no,ninguno,45,muy bajo
Av. alfredo benavides,2025-05-10,Sabado,05:00-06:00,no,ninguno,102,bajo
Av. alfredo benavides,2025-05-10,Sabado,06:00-07:00,no,ninguno,235,alto
Av. alfredo benavides,2025-05-10,Sabado,07:00-08:00,no,ninguno,191,alto
Av. alfredo benavides,2025-05-10,Sabado,08:00-09:00,no,ninguno,174,regular
Av. alfredo benavides,2025-05-10,Sabado,09:00-10:00,no,ninguno,129,regular
Av. alfredo benavides,2025-05-10,Sabado,10:00-11:00,no,ninguno,95,bajo
Av. alfredo benavides,2025-05-10,Sabado,11:00-12:00,no,ninguno,101,bajo
Av. alfredo benavides,2025-05-10,Sabado,12:00-13:00,no,ninguno,117,bajo
Av. alfredo benavides,2025-05-10,Sabado,13:00-14:00,no,ninguno,111,bajo
Av. alfredo benavides,2025-05-10,Sabado,14:00-15:00,no,Partido de Futbol,148,regular
Av. alfredo benavides,2025-05-10,Sabado,15:00-16:00,no,Partido de Futbol,169,regular
Av. alfredo benavides,2025-05-10,Sabado,16:00-17:00,no,Partido de Futbol,166,regular
Av. alfredo benavides,2025-05-10,Sabado,17:00-18:00,no,Partido de Futbol,176,regular
Av. alfredo benavides,2025-05-10,Sabado,18:00-19:00,no,Partido de Futbol,219,alto
Av. alfredo benavides,2025-05-10,Sabado,19:00-20:00,no,ninguno,204,alto
Av. alfredo benavides,2025-05-10,Sabado,20:00-21:00,no,ninguno,271,alto
Av. alfredo benavides,2025-05-10,Sabado,21:00-22:00,no,ninguno,66,bajo
Av. alfredo benavides,2025-05-10,Sabado,22:00-23:00,no,ninguno,69,bajo
Av. alfredo benavides,2025-05-10,Sabado,23:00-00:00,no,ninguno,131,regular
Av. universitaria,2025-05-10,Sabado,00:00-01:00,no,ninguno,44,muy bajo
Av. universitaria,2025-05-10,Sabado,01:00-02:00,no,ninguno,49,muy bajo
Av. universitaria,2025-05-10,Sabado,02:00-03:00,no,ninguno,27,muy bajo
Av. universitaria,2025-05-10,Sabado,03:00-04:00,no,ninguno,14,muy bajo
Av. universitaria,2025-05-10,Sabado,04:00-05:00,no,ninguno,30,muy bajo
Av. universitaria,2025-05-10,Sabado,05:00-06:00,no,ninguno,121,regular
Av. universitaria,2025-05-10,Sabado,06:00-07:00,no,ninguno,240,alto
Av. universitaria,2025-05-10,Sabado,07:00-08:00,no,ninguno,155,regular
Av. universitaria,2025-05-10,Sabado,08:00-09:00,no,ninguno,116,bajo
Av. universitaria,2025-05-10,Sabado,09:00-10:00,no,ninguno,130,regular
Av. universitaria,2025-05-10,Sabado,10:00-11:00,no,ninguno,96,bajo
Av. universitaria,2025-05-10,Sabado,11:00-12:00,no,ninguno,96,bajo
Av. universitaria,2025-05-10,Sabado,12:00-13:00,no,ninguno,140,regular
Av. universitaria,2025-05-10,Sabado,13:00-14:00,no,ninguno,157,regular
Av. universitaria,2025-05-10,Sabado,14:00-15:00,no,Partido de Futbol,177,regular
Av. universitaria,2025-05-10,Sabado,15:00-16:00,no,Partido de Futbol,174,regular
Av. universitaria,2025-05-10,Sabado,16:00-17:00,no,Partido de Futbol,176,regular
Av. universitaria,2025-05-10,Sabado,17:00-18:00,no,Partido de Futbol,279,alto
Av. universitaria,2025-05-10,Sabado,18:00-19:00,no,Partido de Futbol,330,alto
Av. universitaria,2025-05-10,Sabado,19:00-20:00,no,ninguno,229,alto
Av. universitaria,2025-05-10,Sabado,20:00-21:00,no,ninguno,250,alto
Av. universitaria,2025-05-10,Sabado,21:00-22:00,no,ninguno,63,bajo
Av. universitaria,2025-05-10,Sabado,22:00-23:00,no,ninguno,140,regular
Av. universitaria,2025-05-10,Sabado,23:00-00:00,no,ninguno,136,regular
Av. la marina,2025-05-10,Sabado,00:00-01:00,no,ninguno,37,muy bajo
Av. la marina,2025-05-10,Sabado,01:00-02:00,no,ninguno,32,muy bajo
Av. la marina,2025-05-10,Sabado,02:00-03:00,no,ninguno,33,muy bajo
Av. la marina,2025-05-10,Sabado,03:00-04:00,no,ninguno,20,muy bajo
Av. la marina,2025-05-10,Sabado,04:00-05:00,no,ninguno,25,muy bajo
Av. la marina,2025-05-10,Sabado,05:00-06:00,no,ninguno,194,alto
Av. la marina,2025-05-10,Sabado,06:00-07:00,no,ninguno,200,alto
Av. la marina,2025-05-10,Sabado,07:00-08:00,no,ninguno,117,bajo
Av. la marina,2025-05-10,Sabado,08:00-09:00,no,ninguno,122,regular
Av. la marina,2025-05-10,Sabado,09:00-10:00,no,ninguno,125,regular
Av. la marina,2025-05-10,Sabado,10:00-11:00,no,ninguno,100,bajo
Av. la marina,2025-05-10,Sabado,11:00-12:00,no,ninguno,125,regular
Av. la marina,2025-05-10,Sabado,12:00-13:00,no,ninguno,99,bajo
Av. la marina,2025-05-10,Sabado,13:00-14:00,no,ninguno,163,regular
Av. la marina,2025-05-10,Sabado,14:00-15:00,no,Partido de Futbol,156,regular
Av. la marina,2025-05-10,Sabado,15:00-16:00,no,Partido de Futbol,195,alto
Av. la marina,2025-05-10,Sabado,16:00-17:00,no,Partido de Futbol,190,alto
Av. la marina,2025-05-10,Sabado,17:00-18:00,no,Partido de Futbol,184,alto
Av. la marina,2025-05-10,Sabado,18:00-19:00,no,Partido de Futbol,211,alto
Av. la marina,2025-05-10,Sabado,19:00-20:00,no,ninguno,260,alto
Av. la marina,2025-05-10,Sabado,20:00-21:00,no,ninguno,198,alto
Av. la marina,2025-05-10,Sabado,21:00-22:00,no,ninguno,112,bajo
Av. la marina,2025-05-10,Sabado,22:00-23:00,no,ninguno,115,bajo
Av. la marina,2025-05-10,Sabado,23:00-00:00,no,ninguno,121,bajo
Av. abancay,2025-05-10,Sabado,00:00-01:00,no,ninguno,48,muy bajo
Av. abancay,2025-05-10,Sabado,01:00-02:00,no,ninguno,27,muy bajo
Av. abancay,2025-05-10,Sabado,02:00-03:00,no,ninguno,26,muy bajo
Av. abancay,2025-05-10,Sabado,03:00-04:00,no,ninguno,46,muy bajo
Av. abancay,2025-05-10,Sabado,04:00-05:00,no,ninguno,20,muy bajo
Av. abancay,2025-05-10,Sabado,05:00-06:00,no,ninguno,109,bajo
Av. abancay,2025-05-10,Sabado,06:00-07:00,no,ninguno,194,alto
Av. abancay,2025-05-10,Sabado,07:00-08:00,no,ninguno,110,bajo
Av. abancay,2025-05-10,Sabado,08:00-09:00,no,ninguno,134,regular
Av. abancay,2025-05-10,Sabado,09:00-10:00,no,ninguno,173,regular
Av. abancay,2025-05-10,Sabado,10:00-11:00,no,ninguno,97,bajo
Av. abancay,2025-05-10,Sabado,11:00-12:00,no,ninguno,138,regular
Av. abancay,2025-05-10,Sabado,12:00-13:00,no,ninguno,146,regular
Av. abancay,2025-05-10,Sabado,13:00-14:00,no,ninguno,137,regular
Av. abancay,2025-05-10,Sabado,14:00-15:00,no,Partido de Futbol,163,regular
Av. abancay,2025-05-10,Sabado,15:00-16:00,no,Partido de Futbol,187,alto
Av. abancay,2025-05-10,Sabado,16:00-17:00,no,Partido de Futbol,145,regular
Av. abancay,2025-05-10,Sabado,17:00-18:00,no,Partido de Futbol,282,alto
Av. abancay,2025-05-10,Sabado,18:00-19:00,no,Partido de Futbol,228,alto
Av. abancay,2025-05-10,Sabado,19:00-20:00,no,ninguno,178,regular
Av. abancay,2025-05-10,Sabado,20:00-21:00,no,ninguno,177,regular
Av. abancay,2025-05-10,Sabado,21:00-22:00,no,ninguno,67,bajo
Av. abancay,2025-05-10,Sabado,22:00-23:00,no,ninguno,109,bajo
Av. abancay,2025-05-10,Sabado,23:00-00:00,no,ninguno,88,bajo
Av. mexico,2025-05-10,Sabado,00:00-01:00,no,ninguno,27,muy bajo
Av. mexico,2025-05-10,Sabado,01:00-02:00,no,ninguno,10,muy bajo
Av. mexico,2025-05-10,Sabado,02:00-03:00,no,ninguno,38,muy bajo
Av. mexico,2025-05-10,Sabado,03:00-04:00,no,ninguno,23,muy bajo
Av. mexico,2025-05-10,Sabado,04:00-05:00,no,ninguno,15,muy bajo
Av. mexico,2025-05-10,Sabado,05:00-06:00,no,ninguno,152,regular
Av. mexico,2025-05-10,Sabado,06:00-07:00,no,ninguno,180,regular
Av. mexico,2025-05-10,Sabado,07:00-08:00,no,ninguno,197,alto
Av. mexico,2025-05-10,Sabado,08:00-09:00,no,ninguno,143,regular
Av. mexico,2025-05-10,Sabado,09:00-10:00,no,ninguno,170,regular
Av. mexico,2025-05-10,Sabado,10:00-11:00,no,ninguno,121,regular
Av. mexico,2025-05-10,Sabado,11:00-12:00,no,ninguno,123,regular
Av. mexico,2025-05-10,Sabado,12:00-13:00,no,ninguno,117,bajo
Av. mexico,2025-05-10,Sabado,13:00-14:00,no,ninguno,114,bajo
Av. mexico,2025-05-10,Sabado,14:00-15:00,no,Partido de Futbol,110,bajo
Av. mexico,2025-05-10,Sabado,15:00-16:00,no,Partido de Futbol,121,regular
Av. mexico,2025-05-10,Sabado,16:00-17:00,no,Partido de Futbol,211,alto
Av. mexico,2025-05-10,Sabado,17:00-18:00,no,Partido de Futbol,183,alto
Av. mexico,2025-05-10,Sabado,18:00-19:00,no,Partido de Futbol,204,alto
Av. mexico,2025-05-10,Sabado,19:00-20:00,no,ninguno,162,regular
Av. mexico,2025-05-10,Sabado,20:00-21:00,no,ninguno,141,regular
Av. mexico,2025-05-10,Sabado,21:00-22:00,no,ninguno,106,bajo
Av. mexico,2025-05-10,Sabado,22:00-23:00,no,ninguno,136,regular
Av. mexico,2025-05-10,Sabado,23:00-00:00,no,ninguno,92,bajo
Av. argentina,2025-05-10,Sabado,00:00-01:00,no,ninguno,46,muy bajo
Av. argentina,2025-05-10,Sabado,01:00-02:00,no,ninguno,45,muy bajo
Av. argentina,2025-05-10,Sabado,02:00-03:00,no,ninguno,14,muy bajo
Av. argentina,2025-05-10,Sabado,03:00-04:00,no,ninguno,49,muy bajo
Av. argentina,2025-05-10,Sabado,04:00-05:00,no,ninguno,49,muy bajo
Av. argentina,2025-05-10,Sabado,05:00-06:00,no,ninguno,162,regular
Av. argentina,2025-05-10,Sabado,06:00-07:00,no,ninguno,109,bajo
Av. argentina,2025-05-10,Sabado,07:00-08:00,no,ninguno,166,regular
Av. argentina,2025-05-10,Sabado,08:00-09:00,no,ninguno,136,regular
Av. argentina,2025-05-10,Sabado,09:00-10:00,no,ninguno,170,regular
Av. argentina,2025-05-10,Sabado,10:00-11:00,no,ninguno,134,regular
Av. argentina,2025-05-10,Sabado,11:00-12:00,no,ninguno,159,regular
Av. argentina,2025-05-10,Sabado,12:00-13:00,no,ninguno,169,regular
Av. argentina,2025-05-10,Sabado,13:00-14:00,no,ninguno,113,bajo
Av. argentina,2025-05-10,Sabado,14:00-15:00,no,Partido de Futbol,181,alto
Av. argentina,2025-05-10,Sabado,15:00-16:00,no,Partido de Futbol,204,alto
Av. argentina,2025-05-10,Sabado,16:00-17:00,no,Partido de Futbol,183,alto
Av. argentina,2025-05-10,Sabado,17:00-18:00,no,Partido de Futbol,193,alto
Av. argentina,2025-05-10,Sabado,18:00-19:00,no,Partido de Futbol,289,alto
Av. argentina,2025-05-10,Sabado,19:00-20:00,no,ninguno,136,regular
Av. argentina,2025-05-10,Sabado,20:00-21:00,no,ninguno,236,alto
Av. argentina,2025-05-10,Sabado,21:00-22:00,no,ninguno,91,bajo
Av. argentina,2025-05-10,Sabado,22:00-23:00,no,ninguno,122,regular
Av. argentina,2025-05-10,Sabado,23:00-00:00,no,ninguno,132,regular
Av. venezuela,2025-05-10,Sabado,00:00-01:00,no,ninguno,39,muy bajo
Av. venezuela,2025-05-10,Sabado,01:00-02:00,no,ninguno,37,muy bajo
Av. venezuela,2025-05-10,Sabado,02:00-03:00,no,ninguno,47,muy bajo
Av. venezuela,2025-05-10,Sabado,03:00-04:00,no,ninguno,24,muy bajo
Av. venezuela,2025-05-10,Sabado,04:00-05:00,no,ninguno,38,muy bajo
Av. venezuela,2025-05-10,Sabado,05:00-06:00,no,ninguno,117,bajo
Av. venezuela,2025-05-10,Sabado,06:00-07:00,no,ninguno,135,regular
Av. venezuela,2025-05-10,Sabado,07:00-08:00,no,ninguno,116,bajo
Av. venezuela,2025-05-10,Sabado,08:00-09:00,no,ninguno,96,bajo
Av. venezuela,2025-05-10,Sabado,09:00-10:00,no,ninguno,133,regular
Av. venezuela,2025-05-10,Sabado,10:00-11:00,no,ninguno,167,regular
Av. venezuela,2025-05-10,Sabado,11:00-12:00,no,ninguno,168,regular
Av. venezuela,2025-05-10,Sabado,12:00-13:00,no,ninguno,136,regular
Av. venezuela,2025-05-10,Sabado,13:00-14:00,no,ninguno,95,bajo
Av. venezuela,2025-05-10,Sabado,14:00-15:00,no,Partido de Futbol,206,alto
Av. venezuela,2025-05-10,Sabado,15:00-16:00,no,Partido de Futbol,124,regular
Av. venezuela,2025-05-10,Sabado,16:00-17:00,no,Partido de Futbol,122,regular
Av. venezuela,2025-05-10,Sabado,17:00-18:00,no,Partido de Futbol,314,alto
Av. venezuela,2025-05-10,Sabado,18:00-19:00,no,Partido de Futbol,247,alto
Av. venezuela,2025-05-10,Sabado,19:00-20:00,no,ninguno,147,regular
Av. venezuela,2025-05-10,Sabado,20:00-21:00,no,ninguno,165,regular
Av. venezuela,2025-05-10,Sabado,21:00-22:00,no,ninguno,131,regular
Av. venezuela,2025-05-10,Sabado,22:00-23:00,no,ninguno,138,regular
Av. venezuela,2025-05-10,Sabado,23:00-00:00,no,ninguno,141,regular
Av. paseo de la república,2025-05-11,Domingo,00:00-01:00,si,ninguno,34,muy bajo
Av. paseo de la república,2025-05-11,Domingo,01:00-02:00,si,ninguno,47,muy bajo
Av. paseo de la república,2025-05-11,Domingo,02:00-03:00,si,ninguno,24,muy bajo
Av. paseo de la república,2025-05-11,Domingo,03:00-04:00,si,ninguno,43,muy bajo
Av. paseo de la república,2025-05-11,Domingo,04:00-05:00,si,ninguno,45,muy bajo
Av. paseo de la república,2025-05-11,Domingo,05:00-06:00,si,ninguno,244,alto
Av. paseo de la república,2025-05-11,Domingo,06:00-07:00,si,ninguno,235,alto
Av. paseo de la república,2025-05-11,Domingo,07:00-08:00,si,ninguno,156,regular
Av. paseo de la república,2025-05-11,Domingo,08:00-09:00,si,ninguno,114,bajo
Av. paseo de la república,2025-05-11,Domingo,09:00-10:00,si,ninguno,125,regular
Av. paseo de la república,2025-05-11,Domingo,10:00-11:00,si,ninguno,173,regular
Av. paseo de la república,2025-05-11,Domingo,11:00-12:00,si,ninguno,148,regular
Av. paseo de la república,2025-05-11,Domingo,12:00-13:00,si,ninguno,144,regular
Av. paseo de la república,2025-05-11,Domingo,13:00-14:00,si,ninguno,104,bajo
Av. paseo de la república,2025-05-11,Domingo,14:00-15:00,si,ninguno,102,bajo
Av. paseo de la república,2025-05-11,Domingo,15:00-16:00,si,ninguno,170,regular
Av. paseo de la república,2025-05-11,Domingo,16:00-17:00,si,ninguno,175,regular
Av. paseo de la república,2025-05-11,Domingo,17:00-18:00,si,ninguno,160,regular
Av. paseo de la república,2025-05-11,Domingo,18:00-19:00,si,ninguno,220,alto
Av. paseo de la república,2025-05-11,Domingo,19:00-20:00,si,ninguno,202,alto
Av. paseo de la república,2025-05-11,Domingo,20:00-21:00,si,ninguno,135,regular
Av. paseo de la república,2025-05-11,Domingo,21:00-22:00,si,ninguno,127,regular
Av. paseo de la república,2025-05-11,Domingo,22:00-23:00,si,ninguno,62,bajo
Av. paseo de la república,2025-05-11,Domingo,23:00-00:00,si,ninguno,147,regular
Av. alfredo benavides,2025-05-11,Domingo,00:00-01:00,si,ninguno,40,muy bajo
Av. alfredo benavides,2025-05-11,Domingo,01:00-02:00,si,ninguno,43,muy bajo
Av. alfredo benavides,2025-05-11,Domingo,02:00-03:00,si,ninguno,33,muy bajo
Av. alfredo benavides,2025-05-11,Domingo,03:00-04:00,si,ninguno,46,muy bajo
Av. alfredo benavides,2025-05-11,Domingo,04:00-05:00,si,ninguno,41,muy bajo
Av. alfredo benavides,2025-05-11,Domingo,05:00-06:00,si,ninguno,160,regular
Av. alfredo benavides,2025-05-11,Domingo,06:00-07:00,si,ninguno,183,alto
Av. alfredo benavides,2025-05-11,Domingo,07:00-08:00,si,ninguno,201,alto
Av. alfredo benavides,2025-05-11,Domingo,08:00-09:00,si,ninguno,124,regular
Av. alfredo benavides,2025-05-11,Domingo,09:00-10:00,si,ninguno,95,bajo
Av. alfredo benavides,2025-05-11,Domingo,10:00-11:00,si,ninguno,177,regular
Av. alfredo benavides,2025-05-11,Domingo,11:00-12:00,si,ninguno,161,regular
Av. alfredo benavides,2025-05-11,Domingo,12:00-13:00,si,ninguno,174,regular
Av. alfredo benavides,2025-05-11,Domingo,13:00-14:00,si,ninguno,174,regular
Av. alfredo benavides,2025-05-11,Domingo,14:00-15:00,si,ninguno,174,regular
Av. alfredo benavides,2025-05-11,Domingo,15:00-16:00,si,ninguno,177,regular
Av. alfredo benavides,2025-05-11,Domingo,16:00-17:00,si,ninguno,120,bajo
Av. alfredo benavides,2025-05-11,Domingo,17:00-18:00,si,ninguno,192,alto
Av. alfredo benavides,2025-05-11,Domingo,18:00-19:00,si,ninguno,162,regular
Av. alfredo benavides,2025-05-11,Domingo,19:00-20:00,si,ninguno,175,regular
Av. alfredo benavides,2025-05-11,Domingo,20:00-21:00,si,ninguno,140,regular
Av. alfredo benavides,2025-05-11,Domingo,21:00-22:00,si,ninguno,83,bajo
Av. alfredo benavides,2025-05-11,Domingo,22:00-23:00,si,ninguno,130,regular
Av. alfredo benavides,2025-05-11,Domingo,23:00-00:00,si,ninguno,122,regular
Av. universitaria,2025-05-11,Domingo,00:00-01:00,si,ninguno,38,muy bajo
Av. universitaria,2025-05-11,Domingo,01:00-02:00,si,ninguno,44,muy bajo
Av. universitaria,2025-05-11,Domingo,02:00-03:00,si,ninguno,32,muy bajo
Av. universitaria,2025-05-11,Domingo,03:00-04:00,si,ninguno,34,muy bajo
Av. universitaria,2025-05-11,Domingo,04:00-05:00,si,ninguno,27,muy bajo
Av. universitaria,2025-05-11,Domingo,05:00-06:00,si,ninguno,189,alto
Av. universitaria,2025-05-11,Domingo,06:00-07:00,si,ninguno,101,bajo
Av. universitaria,2025-05-11,Domingo,07:00-08:00,si,ninguno,122,regular
Av. universitaria,2025-05-11,Domingo,08:00-09:00,si,ninguno,159,regular
Av. universitaria,2025-05-11,Domingo,09:00-10:00,si,ninguno,101,bajo
Av. universitaria,2025-05-11,Domingo,10:00-11:00,si,ninguno,170,regular
Av. universitaria,2025-05-11,Domingo,11:00-12:00,si,ninguno,96,bajo
Av. universitaria,2025-05-11,Domingo,12:00-13:00,si,ninguno,162,regular
Av. universitaria,2025-05-11,Domingo,13:00-14:00,si,ninguno,107,bajo
Av. universitaria,2025-05-11,Domingo,14:00-15:00,si,ninguno,97,bajo
Av. universitaria,2025-05-11,Domingo,15:00-16:00,si,ninguno,102,bajo
Av. universitaria,2025-05-11,Domingo,16:00-17:00,si,ninguno,130,regular
Av. universitaria,2025-05-11,Domingo,17:00-18:00,si,ninguno,265,alto
Av. universitaria,2025-05-11,Domingo,18:00-19:00,si,ninguno,153,regular
Av. universitaria,2025-05-11,Domingo,19:00-20:00,si,ninguno,266,alto
Av. universitaria,2025-05-11,Domingo,20:00-21:00,si,ninguno,171,regular
Av. universitaria,2025-05-11,Domingo,21:00-22:00,si,ninguno,82,bajo
Av. universitaria,2025-05-11,Domingo,22:00-23:00,si,ninguno,63,bajo
Av. universitaria,2025-05-11,Domingo,23:00-00:00,si,ninguno,97,bajo
Av. la marina,2025-05-11,Domingo,00:00-01:00,si,ninguno,20,muy bajo
Av. la marina,2025-05-11,Domingo,01:00-02:00,si,ninguno,13,muy bajo
Av. la marina,2025-05-11,Domingo,02:00-03:00,si,ninguno,31,muy bajo
Av. la marina,2025-05-11,Domingo,03:00-04:00,si,ninguno,25,muy bajo
Av. la marina,2025-05-11,Domingo,04:00-05:00,si,ninguno,14,muy bajo
Av. la marina,2025-05-11,Domingo,05:00-06:00,si,ninguno,147,regular
Av. la marina,2025-05-11,Domingo,06:00-07:00,si,ninguno,148,regular
Av. la marina,2025-05-11,Domingo,07:00-08:00,si,ninguno,198,alto
Av. la marina,2025-05-11,Domingo,08:00-09:00,si,ninguno,143,regular
Av. la marina,2025-05-11,Domingo,09:00-10:00,si,ninguno,144,regular
Av. la marina,2025-05-11,Domingo,10:00-11:00,si,ninguno,104,bajo
Av. la marina,2025-05-11,Domingo,11:00-12:00,si,ninguno,101,bajo
Av. la marina,2025-05-11,Domingo,12:00-13:00,si,ninguno,93,bajo
Av. la marina,2025-05-11,Domingo,13:00-14:00,si,ninguno,178,regular
Av. la marina,2025-05-11,Domingo,14:00-15:00,si,ninguno,150,regular
Av. la marina,2025-05-11,Domingo,15:00-16:00,si,ninguno,109,bajo
Av. la marina,2025-05-11,Domingo,16:00-17:00,si,ninguno,124,regular
Av. la marina,2025-05-11,Domingo,17:00-18:00,si,ninguno,272,alto
Av. la marina,2025-05-11,Domingo,18:00-19:00,si,ninguno,155,regular
Av. la marina,2025-05-11,Domingo,19:00-20:00,si,ninguno,274,alto
Av. la marina,2025-05-11,Domingo,20:00-21:00,si,ninguno,219,alto
Av. la marina,2025-05-11,Domingo,21:00-22:00,si,ninguno,97,bajo
Av. la marina,2025-05-11,Domingo,22:00-23:00,si,ninguno,67,bajo
Av. la marina,2025-05-11,Domingo,23:00-00:00,si,ninguno,105,bajo
Av. abancay,2025-05-11,Domingo,00:00-01:00,si,ninguno,25,muy bajo
Av. abancay,2025-05-11,Domingo,01:00-02:00,si,ninguno,24,muy bajo
Av. abancay,2025-05-11,Domingo,02:00-03:00,si,ninguno,42,muy bajo
Av. abancay,2025-05-11,Domingo,03:00-04:00,si,ninguno,45,muy bajo
Av. abancay,2025-05-11,Domingo,04:00-05:00,si,ninguno,31,muy bajo
Av. abancay,2025-05-11,Domingo,05:00-06:00,si,ninguno,241,alto
Av. abancay,2025-05-11,Domingo,06:00-07:00,si,ninguno,219,alto
Av. abancay,2025-05-11,Domingo,07:00-08:00,si,ninguno,178,regular
Av. abancay,2025-05-11,Domingo,08:00-09:00,si,ninguno,156,regular
Av. abancay,2025-05-11,Domingo,09:00-10:00,si,ninguno,174,regular
Av. abancay,2025-05-11,Domingo,10:00-11:00,si,ninguno,162,regular
