Zona,Fecha,DiaSemana,HoraInicio,HoraFin,Feriado,EventoEspecial,FlujoVehicular,Congestion
Av. Universitaria,2025-05-09,Sunday,21:00,22:00,no,Desfile,173,regular
Av. Universitaria,2025-05-09,Sunday,22:00,23:00,no,Desfile,56,bajo
Av. Universitaria,2025-05-09,Sunday,23:00,24:00,no,Desfile,46,muy bajo
Av. de la Marina,2025-05-09,Sunday,00:00,01:00,no,Desfile,43,muy bajo
Av. de la Marina,2025-05-09,Sunday,01:00,02:00,no,Desfile,79,bajo
Av. de la Marina,2025-05-09,Sunday,02:00,03:00,no,Desfile,85,bajo
Av. de la Marina,2025-05-09,Sunday,03:00,04:00,no,Desfile,57,bajo
Av. de la Marina,2025-05-09,Sunday,04:00,05:00,no,Desfile,99,bajo
Av. de la Marina,2025-05-09,Sunday,05:00,06:00,no,Desfile,195,alto
Av. de la Marina,2025-05-09,Sunday,06:00,07:00,no,Desfile,294,muy alto
Av. de la Marina,2025-05-09,Sunday,07:00,08:00,no,Desfile,277,muy alto
Av. de la Marina,2025-05-09,Sunday,08:00,09:00,no,Desfile,129,regular
Av. de la Marina,2025-05-09,Sunday,09:00,10:00,no,Desfile,174,regular
Av. de la Marina,2025-05-09,Sunday,10:00,11:00,no,Desfile,100,bajo
Av. de la Marina,2025-05-09,Sunday,11:00,12:00,no,Desfile,116,bajo
Av. de la Marina,2025-05-09,Sunday,12:00,13:00,no,Desfile,91,bajo
Av. de la Marina,2025-05-09,Sunday,13:00,14:00,no,Desfile,105,bajo
Av. de la Marina,2025-05-09,Sunday,14:00,15:00,no,Desfile,146,regular
Av. de la Marina,2025-05-09,Sunday,15:00,16:00,no,Desfile,163,regular
Av. de la Marina,2025-05-09,Sunday,16:00,17:00,no,Desfile,128,regular
Av. de la Marina,2025-05-09,Sunday,17:00,18:00,no,Desfile,278,muy alto
Av. de la Marina,2025-05-09,Sunday,18:00,19:00,no,Desfile,349,muy alto
Av. de la Marina,2025-05-09,Sunday,19:00,20:00,no,Desfile,301,muy alto
Av. de la Marina,2025-05-09,Sunday,20:00,21:00,no,Desfile,121,regular
Av. de la Marina,2025-05-09,Sunday,21:00,22:00,no,Desfile,107,bajo
Av. de la Marina,2025-05-09,Sunday,22:00,23:00,no,Desfile,55,bajo
Av. de la Marina,2025-05-09,Sunday,23:00,24:00,no,Desfile,42,muy bajo
Av. Abancay,2025-05-09,Sunday,00:00,01:00,no,Desfile,57,bajo
Av. Abancay,2025-05-09,Sunday,01:00,02:00,no,Desfile,23,muy bajo
Av. Abancay,2025-05-09,Sunday,02:00,03:00,no,Desfile,82,bajo
Av. Abancay,2025-05-09,Sunday,03:00,04:00,no,Desfile,47,muy bajo
Av. Abancay,2025-05-09,Sunday,04:00,05:00,no,Desfile,67,bajo
Av. Abancay,2025-05-09,Sunday,05:00,06:00,no,Desfile,280,muy alto
Av. Abancay,2025-05-09,Sunday,06:00,07:00,no,Desfile,213,alto
Av. Abancay,2025-05-09,Sunday,07:00,08:00,no,Desfile,257,muy alto
Av. Abancay,2025-05-09,Sunday,08:00,09:00,no,Desfile,191,alto
Av. Abancay,2025-05-09,Sunday,09:00,10:00,no,Desfile,199,alto
Av. Abancay,2025-05-09,Sunday,10:00,11:00,no,Desfile,89,bajo
Av. Abancay,2025-05-09,Sunday,11:00,12:00,no,Desfile,129,regular
Av. Abancay,2025-05-09,Sunday,12:00,13:00,no,Desfile,118,bajo
Av. Abancay,2025-05-09,Sunday,13:00,14:00,no,Desfile,149,regular
Av. Abancay,2025-05-09,Sunday,14:00,15:00,no,Desfile,100,bajo
Av. Abancay,2025-05-09,Sunday,15:00,16:00,no,Desfile,152,regular
Av. Abancay,2025-05-09,Sunday,16:00,17:00,no,Desfile,247,alto
Av. Abancay,2025-05-09,Sunday,17:00,18:00,no,Desfile,214,alto
Av. Abancay,2025-05-09,Sunday,18:00,19:00,no,Desfile,332,muy alto
Av. Abancay,2025-05-09,Sunday,19:00,20:00,no,Desfile,314,muy alto
Av. Abancay,2025-05-09,Sunday,20:00,21:00,no,Desfile,123,regular
Av. Abancay,2025-05-09,Sunday,21:00,22:00,no,Desfile,157,regular
Av. Abancay,2025-05-09,Sunday,22:00,23:00,no,Desfile,50,bajo
Av. Abancay,2025-05-09,Sunday,23:00,24:00,no,Desfile,51,bajo
Av. Mexico,2025-05-09,Sunday,00:00,01:00,no,Desfile,64,bajo
Av. Mexico,2025-05-09,Sunday,01:00,02:00,no,Desfile,31,muy bajo
Av. Mexico,2025-05-09,Sunday,02:00,03:00,no,Desfile,63,bajo
Av. Mexico,2025-05-09,Sunday,03:00,04:00,no,Desfile,49,muy bajo
Av. Mexico,2025-05-09,Sunday,04:00,05:00,no,Desfile,52,bajo
Av. Mexico,2025-05-09,Sunday,05:00,06:00,no,Desfile,261,muy alto
Av. Mexico,2025-05-09,Sunday,06:00,07:00,no,Desfile,179,regular
Av. Mexico,2025-05-09,Sunday,07:00,08:00,no,Desfile,178,regular
Av. Mexico,2025-05-09,Sunday,08:00,09:00,no,Desfile,104,bajo
Av. Mexico,2025-05-09,Sunday,09:00,10:00,no,Desfile,173,regular
Av. Mexico,2025-05-09,Sunday,10:00,11:00,no,Desfile,109,bajo
Av. Mexico,2025-05-09,Sunday,11:00,12:00,no,Desfile,139,regular
Av. Mexico,2025-05-09,Sunday,12:00,13:00,no,Desfile,81,bajo
Av. Mexico,2025-05-09,Sunday,13:00,14:00,no,Desfile,89,bajo
Av. Mexico,2025-05-09,Sunday,14:00,15:00,no,Desfile,147,regular
Av. Mexico,2025-05-09,Sunday,15:00,16:00,no,Desfile,141,regular
Av. Mexico,2025-05-09,Sunday,16:00,17:00,no,Desfile,133,regular
Av. Mexico,2025-05-09,Sunday,17:00,18:00,no,Desfile,233,alto
Av. Mexico,2025-05-09,Sunday,18:00,19:00,no,Desfile,225,alto
Av. Mexico,2025-05-09,Sunday,19:00,20:00,no,Desfile,284,muy alto
Av. Mexico,2025-05-09,Sunday,20:00,21:00,no,Desfile,114,bajo
Av. Mexico,2025-05-09,Sunday,21:00,22:00,no,Desfile,154,regular
Av. Mexico,2025-05-09,Sunday,22:00,23:00,no,Desfile,74,bajo
Av. Mexico,2025-05-09,Sunday,23:00,24:00,no,Desfile,45,muy bajo
Av. Argentina,2025-05-09,Sunday,00:00,01:00,no,Desfile,52,bajo
Av. Argentina,2025-05-09,Sunday,01:00,02:00,no,Desfile,43,muy bajo
Av. Argentina,2025-05-09,Sunday,02:00,03:00,no,Desfile,52,bajo
Av. Argentina,2025-05-09,Sunday,03:00,04:00,no,Desfile,65,bajo
Av. Argentina,2025-05-09,Sunday,04:00,05:00,no,Desfile,95,bajo
Av. Argentina,2025-05-09,Sunday,05:00,06:00,no,Desfile,162,regular
Av. Argentina,2025-05-09,Sunday,06:00,07:00,no,Desfile,242,alto
Av. Argentina,2025-05-09,Sunday,07:00,08:00,no,Desfile,155,regular
Av. Argentina,2025-05-09,Sunday,08:00,09:00,no,Desfile,191,alto
Av. Argentina,2025-05-09,Sunday,09:00,10:00,no,Desfile,178,regular
Av. Argentina,2025-05-09,Sunday,10:00,11:00,no,Desfile,80,bajo
Av. Argentina,2025-05-09,Sunday,11:00,12:00,no,Desfile,100,bajo
Av. Argentina,2025-05-09,Sunday,12:00,13:00,no,Desfile,91,bajo
Av. Argentina,2025-05-09,Sunday,13:00,14:00,no,Desfile,118,bajo
Av. Argentina,2025-05-09,Sunday,14:00,15:00,no,Desfile,93,bajo
Av. Argentina,2025-05-09,Sunday,15:00,16:00,no,Desfile,193,alto
Av. Argentina,2025-05-09,Sunday,16:00,17:00,no,Desfile,122,regular
Av. Argentina,2025-05-09,Sunday,17:00,18:00,no,Desfile,329,muy alto
Av. Argentina,2025-05-09,Sunday,18:00,19:00,no,Desfile,255,muy alto
Av. Argentina,2025-05-09,Sunday,19:00,20:00,no,Desfile,242,alto
Av. Argentina,2025-05-09,Sunday,20:00,21:00,no,Desfile,122,regular
Av. Argentina,2025-05-09,Sunday,21:00,22:00,no,Desfile,160,regular
Av. Argentina,2025-05-09,Sunday,22:00,23:00,no,Desfile,81,bajo
Av. Argentina,2025-05-09,Sunday,23:00,24:00,no,Desfile,42,muy bajo
Av. Venezuela,2025-05-09,Sunday,00:00,01:00,no,Desfile,80,bajo
Av. Venezuela,2025-05-09,Sunday,01:00,02:00,no,Desfile,57,bajo
Av. Venezuela,2025-05-09,Sunday,02:00,03:00,no,Desfile,27,muy bajo
Av. Venezuela,2025-05-09,Sunday,03:00,04:00,no,Desfile,81,bajo
Av. Venezuela,2025-05-09,Sunday,04:00,05:00,no,Desfile,98,bajo
Av. Venezuela,2025-05-09,Sunday,05:00,06:00,no,Desfile,189,alto
Av. Venezuela,2025-05-09,Sunday,06:00,07:00,no,Desfile,162,regular
Av. Venezuela,2025-05-09,Sunday,07:00,08:00,no,Desfile,154,regular
Av. Venezuela,2025-05-09,Sunday,08:00,09:00,no,Desfile,102,bajo
Av. Venezuela,2025-05-09,Sunday,09:00,10:00,no,Desfile,146,regular
Av. Venezuela,2025-05-09,Sunday,10:00,11:00,no,Desfile,117,bajo
Av. Venezuela,2025-05-09,Sunday,11:00,12:00,no,Desfile,148,regular
Av. Venezuela,2025-05-09,Sunday,12:00,13:00,no,Desfile,113,bajo
Av. Venezuela,2025-05-09,Sunday,13:00,14:00,no,Desfile,111,bajo
Av. Venezuela,2025-05-09,Sunday,14:00,15:00,no,Desfile,106,bajo
Av. Venezuela,2025-05-09,Sunday,15:00,16:00,no,Desfile,211,alto
Av. Venezuela,2025-05-09,Sunday,16:00,17:00,no,Desfile,228,alto
Av. Venezuela,2025-05-09,Sunday,17:00,18:00,no,Desfile,326,muy alto
Av. Venezuela,2025-05-09,Sunday,18:00,19:00,no,Desfile,273,muy alto
Av. Venezuela,2025-05-09,Sunday,19:00,20:00,no,Desfile,322,muy alto
Av. Venezuela,2025-05-09,Sunday,20:00,21:00,no,Desfile,162,regular
Av. Venezuela,2025-05-09,Sunday,21:00,22:00,no,Desfile,129,regular
Av. Venezuela,2025-05-09,Sunday,22:00,23:00,no,Desfile,44,muy bajo
Av. Venezuela,2025-05-09,Sunday,23:00,24:00,no,Desfile,80,bajo
Av. Paseo de la Republica,2025-05-10,Monday,00:00,01:00,si,Partido de futbol,80,bajo
Av. Paseo de la Republica,2025-05-10,Monday,01:00,02:00,si,Partido de futbol,44,muy bajo
Av. Paseo de la Republica,2025-05-10,Monday,02:00,03:00,si,Partido de futbol,81,bajo
Av. Paseo de la Republica,2025-05-10,Monday,03:00,04:00,si,Partido de futbol,28,muy bajo
Av. Paseo de la Republica,2025-05-10,Monday,04:00,05:00,si,Partido de futbol,27,muy bajo
Av. Paseo de la Republica,2025-05-10,Monday,05:00,06:00,si,Partido de futbol,252,muy alto
Av. Paseo de la Republica,2025-05-10,Monday,06:00,07:00,si,Partido de futbol,269,muy alto
Av. Paseo de la Republica,2025-05-10,Monday,07:00,08:00,si,Partido de futbol,245,alto
Av. Paseo de la Republica,2025-05-10,Monday,08:00,09:00,si,Partido de futbol,184,alto
Av. Paseo de la Republica,2025-05-10,Monday,09:00,10:00,si,Partido de futbol,124,regular
Av. Paseo de la Republica,2025-05-10,Monday,10:00,11:00,si,Partido de futbol,146,regular
Av. Paseo de la Republica,2025-05-10,Monday,11:00,12:00,si,Partido de futbol,91,bajo
Av. Paseo de la Republica,2025-05-10,Monday,12:00,13:00,si,Partido de futbol,133,regular
Av. Paseo de la Republica,2025-05-10,Monday,13:00,14:00,si,Partido de futbol,97,bajo
Av. Paseo de la Republica,2025-05-10,Monday,14:00,15:00,si,Partido de futbol,92,bajo
Av. Paseo de la Republica,2025-05-10,Monday,15:00,16:00,si,Partido de futbol,130,regular
Av. Paseo de la Republica,2025-05-10,Monday,16:00,17:00,si,Partido de futbol,172,regular
Av. Paseo de la Republica,2025-05-10,Monday,17:00,18:00,si,Partido de futbol,208,alto
Av. Paseo de la Republica,2025-05-10,Monday,18:00,19:00,si,Partido de futbol,206,alto
Av. Paseo de la Republica,2025-05-10,Monday,19:00,20:00,si,Partido de futbol,315,muy alto
Av. Paseo de la Republica,2025-05-10,Monday,20:00,21:00,si,Partido de futbol,137,regular
Av. Paseo de la Republica,2025-05-10,Monday,21:00,22:00,si,Partido de futbol,178,regular
Av. Paseo de la Republica,2025-05-10,Monday,22:00,23:00,si,Partido de futbol,54,bajo
Av. Paseo de la Republica,2025-05-10,Monday,23:00,24:00,si,Partido de futbol,46,muy bajo
Av. Alfredo Benavides,2025-05-10,Monday,00:00,01:00,si,Partido de futbol,59,bajo
Av. Alfredo Benavides,2025-05-10,Monday,01:00,02:00,si,Partido de futbol,86,bajo
Av. Alfredo Benavides,2025-05-10,Monday,02:00,03:00,si,Partido de futbol,67,bajo
Av. Alfredo Benavides,2025-05-10,Monday,03:00,04:00,si,Partido de futbol,53,bajo
Av. Alfredo Benavides,2025-05-10,Monday,04:00,05:00,si,Partido de futbol,28,muy bajo
Av. Alfredo Benavides,2025-05-10,Monday,05:00,06:00,si,Partido de futbol,289,muy alto
Av. Alfredo Benavides,2025-05-10,Monday,06:00,07:00,si,Partido de futbol,215,alto
Av. Alfredo Benavides,2025-05-10,Monday,07:00,08:00,si,Partido de futbol,286,muy alto
Av. Alfredo Benavides,2025-05-10,Monday,08:00,09:00,si,Partido de futbol,147,regular
Av. Alfredo Benavides,2025-05-10,Monday,09:00,10:00,si,Partido de futbol,103,bajo
Av. Alfredo Benavides,2025-05-10,Monday,10:00,11:00,si,Partido de futbol,149,regular
Av. Alfredo Benavides,2025-05-10,Monday,11:00,12:00,si,Partido de futbol,137,regular
Av. Alfredo Benavides,2025-05-10,Monday,12:00,13:00,si,Partido de futbol,126,regular
Av. Alfredo Benavides,2025-05-10,Monday,13:00,14:00,si,Partido de futbol,103,bajo
Av. Alfredo Benavides,2025-05-10,Monday,14:00,15:00,si,Partido de futbol,137,regular
Av. Alfredo Benavides,2025-05-10,Monday,15:00,16:00,si,Partido de futbol,120,regular
Av. Alfredo Benavides,2025-05-10,Monday,16:00,17:00,si,Partido de futbol,197,alto
Av. Alfredo Benavides,2025-05-10,Monday,17:00,18:00,si,Partido de futbol,324,muy alto
Av. Alfredo Benavides,2025-05-10,Monday,18:00,19:00,si,Partido de futbol,269,muy alto
Av. Alfredo Benavides,2025-05-10,Monday,19:00,20:00,si,Partido de futbol,291,muy alto
Av. Alfredo Benavides,2025-05-10,Monday,20:00,21:00,si,Partido de futbol,162,regular
Av. Alfredo Benavides,2025-05-10,Monday,21:00,22:00,si,Partido de futbol,159,regular
Av. Alfredo Benavides,2025-05-10,Monday,22:00,23:00,si,Partido de futbol,50,bajo
Av. Alfredo Benavides,2025-05-10,Monday,23:00,24:00,si,Partido de futbol,70,bajo
Av. Universitaria,2025-05-10,Monday,00:00,01:00,si,Partido de futbol,44,muy bajo
Av. Universitaria,2025-05-10,Monday,01:00,02:00,si,Partido de futbol,74,bajo
Av. Universitaria,2025-05-10,Monday,02:00,03:00,si,Partido de futbol,82,bajo
Av. Universitaria,2025-05-10,Monday,03:00,04:00,si,Partido de futbol,23,muy bajo
Av. Universitaria,2025-05-10,Monday,04:00,05:00,si,Partido de futbol,58,bajo
Av. Universitaria,2025-05-10,Monday,05:00,06:00,si,Partido de futbol,261,muy alto
Av. Universitaria,2025-05-10,Monday,06:00,07:00,si,Partido de futbol,197,alto
Av. Universitaria,2025-05-10,Monday,07:00,08:00,si,Partido de futbol,242,alto
Av. Universitaria,2025-05-10,Monday,08:00,09:00,si,Partido de futbol,119,bajo
Av. Universitaria,2025-05-10,Monday,09:00,10:00,si,Partido de futbol,192,alto
Av. Universitaria,2025-05-10,Monday,10:00,11:00,si,Partido de futbol,103,bajo
Av. Universitaria,2025-05-10,Monday,11:00,12:00,si,Partido de futbol,119,bajo
Av. Universitaria,2025-05-10,Monday,12:00,13:00,si,Partido de futbol,114,bajo
Av. Universitaria,2025-05-10,Monday,13:00,14:00,si,Partido de futbol,113,bajo
Av. Universitaria,2025-05-10,Monday,14:00,15:00,si,Partido de futbol,113,bajo
Av. Universitaria,2025-05-10,Monday,15:00,16:00,si,Partido de futbol,142,regular
Av. Universitaria,2025-05-10,Monday,16:00,17:00,si,Partido de futbol,142,regular
Av. Universitaria,2025-05-10,Monday,17:00,18:00,si,Partido de futbol,324,muy alto
Av. Universitaria,2025-05-10,Monday,18:00,19:00,si,Partido de futbol,282,muy alto
Av. Universitaria,2025-05-10,Monday,19:00,20:00,si,Partido de futbol,342,muy alto
Av. Universitaria,2025-05-10,Monday,20:00,21:00,si,Partido de futbol,132,regular
Av. Universitaria,2025-05-10,Monday,21:00,22:00,si,Partido de futbol,119,bajo
Av. Universitaria,2025-05-10,Monday,22:00,23:00,si,Partido de futbol,75,bajo
Av. Universitaria,2025-05-10,Monday,23:00,24:00,si,Partido de futbol,64,bajo
Av. de la Marina,2025-05-10,Monday,00:00,01:00,si,Partido de futbol,92,bajo
Av. de la Marina,2025-05-10,Monday,01:00,02:00,si,Partido de futbol,35,muy bajo
Av. de la Marina,2025-05-10,Monday,02:00,03:00,si,Partido de futbol,78,bajo
Av. de la Marina,2025-05-10,Monday,03:00,04:00,si,Partido de futbol,57,bajo
Av. de la Marina,2025-05-10,Monday,04:00,05:00,si,Partido de futbol,52,bajo
Av. de la Marina,2025-05-10,Monday,05:00,06:00,si,Partido de futbol,280,muy alto
Av. de la Marina,2025-05-10,Monday,06:00,07:00,si,Partido de futbol,167,regular
Av. de la Marina,2025-05-10,Monday,07:00,08:00,si,Partido de futbol,154,regular
Av. de la Marina,2025-05-10,Monday,08:00,09:00,si,Partido de futbol,103,bajo
Av. de la Marina,2025-05-10,Monday,09:00,10:00,si,Partido de futbol,181,alto
Av. de la Marina,2025-05-10,Monday,10:00,11:00,si,Partido de futbol,98,bajo
Av. de la Marina,2025-05-10,Monday,11:00,12:00,si,Partido de futbol,134,regular
Av. de la Marina,2025-05-10,Monday,12:00,13:00,si,Partido de futbol,101,bajo
Av. de la Marina,2025-05-10,Monday,13:00,14:00,si,Partido de futbol,130,regular
Av. de la Marina,2025-05-10,Monday,14:00,15:00,si,Partido de futbol,96,bajo
Av. de la Marina,2025-05-10,Monday,15:00,16:00,si,Partido de futbol,224,alto
Av. de la Marina,2025-05-10,Monday,16:00,17:00,si,Partido de futbol,213,alto
Av. de la Marina,2025-05-10,Monday,17:00,18:00,si,Partido de futbol,232,alto
Av. de la Marina,2025-05-10,Monday,18:00,19:00,si,Partido de futbol,231,alto
Av. de la Marina,2025-05-10,Monday,19:00,20:00,si,Partido de futbol,260,muy alto
Av. de la Marina,2025-05-10,Monday,20:00,21:00,si,Partido de futbol,178,regular
Av. de la Marina,2025-05-10,Monday,21:00,22:00,si,Partido de futbol,103,bajo
Av. de la Marina,2025-05-10,Monday,22:00,23:00,si,Partido de futbol,88,bajo
Av. de la Marina,2025-05-10,Monday,23:00,24:00,si,Partido de futbol,90,bajo
Av. Abancay,2025-05-10,Monday,00:00,01:00,si,Partido de futbol,88,bajo
Av. Abancay,2025-05-10,Monday,01:00,02:00,si,Partido de futbol,88,bajo
Av. Abancay,2025-05-10,Monday,02:00,03:00,si,Partido de futbol,55,bajo
Av. Abancay,2025-05-10,Monday,03:00,04:00,si,Partido de futbol,75,bajo
Av. Abancay,2025-05-10,Monday,04:00,05:00,si,Partido de futbol,67,bajo
Av. Abancay,2025-05-10,Monday,05:00,06:00,si,Partido de futbol,189,alto
Av. Abancay,2025-05-10,Monday,06:00,07:00,si,Partido de futbol,171,regular
Av. Abancay,2025-05-10,Monday,07:00,08:00,si,Partido de futbol,179,regular
Av. Abancay,2025-05-10,Monday,08:00,09:00,si,Partido de futbol,106,bajo
Av. Abancay,2025-05-10,Monday,09:00,10:00,si,Partido de futbol,137,regular
Av. Abancay,2025-05-10,Monday,10:00,11:00,si,Partido de futbol,132,regular
Av. Abancay,2025-05-10,Monday,11:00,12:00,si,Partido de futbol,147,regular
Av. Abancay,2025-05-10,Monday,12:00,13:00,si,Partido de futbol,148,regular
Av. Abancay,2025-05-10,Monday,13:00,14:00,si,Partido de futbol,92,bajo
Av. Abancay,2025-05-10,Monday,14:00,15:00,si,Partido de futbol,138,regular
Av. Abancay,2025-05-10,Monday,15:00,16:00,si,Partido de futbol,180,alto
Av. Abancay,2025-05-10,Monday,16:00,17:00,si,Partido de futbol,206,alto
Av. Abancay,2025-05-10,Monday,17:00,18:00,si,Partido de futbol,230,alto
Av. Abancay,2025-05-10,Monday,18:00,19:00,si,Partido de futbol,309,muy alto
Av. Abancay,2025-05-10,Monday,19:00,20:00,si,Partido de futbol,222,alto
Av. Abancay,2025-05-10,Monday,20:00,21:00,si,Partido de futbol,168,regular
Av. Abancay,2025-05-10,Monday,21:00,22:00,si,Partido de futbol,158,regular
Av. Abancay,2025-05-10,Monday,22:00,23:00,si,Partido de futbol,64,bajo
Av. Abancay,2025-05-10,Monday,23:00,24:00,si,Partido de futbol,88,bajo
Av. Mexico,2025-05-10,Monday,00:00,01:00,si,Partido de futbol,29,muy bajo
Av. Mexico,2025-05-10,Monday,01:00,02:00,si,Partido de futbol,46,muy bajo
Av. Mexico,2025-05-10,Monday,02:00,03:00,si,Partido de futbol,60,bajo
Av. Mexico,2025-05-10,Monday,03:00,04:00,si,Partido de futbol,33,muy bajo
Av. Mexico,2025-05-10,Monday,04:00,05:00,si,Partido de futbol,34,muy bajo
Av. Mexico,2025-05-10,Monday,05:00,06:00,si,Partido de futbol,292,muy alto
Av. Mexico,2025-05-10,Monday,06:00,07:00,si,Partido de futbol,233,alto
Av. Mexico,2025-05-10,Monday,07:00,08:00,si,Partido de futbol,185,alto
Av. Mexico,2025-05-10,Monday,08:00,09:00,si,Partido de futbol,100,bajo
Av. Mexico,2025-05-10,Monday,09:00,10:00,si,Partido de futbol,124,regular
Av. Mexico,2025-05-10,Monday,10:00,11:00,si,Partido de futbol,106,bajo
Av. Mexico,2025-05-10,Monday,11:00,12:00,si,Partido de futbol,89,bajo
Av. Mexico,2025-05-10,Monday,12:00,13:00,si,Partido de futbol,82,bajo
Av. Mexico,2025-05-10,Monday,13:00,14:00,si,Partido de futbol,113,bajo
Av. Mexico,2025-05-10,Monday,14:00,15:00,si,Partido de futbol,97,bajo
Av. Mexico,2025-05-10,Monday,15:00,16:00,si,Partido de futbol,124,regular
Av. Mexico,2025-05-10,Monday,16:00,17:00,si,Partido de futbol,133,regular
Av. Mexico,2025-05-10,Monday,17:00,18:00,si,Partido de futbol,235,alto
Av. Mexico,2025-05-10,Monday,18:00,19:00,si,Partido de futbol,203,alto
Av. Mexico,2025-05-10,Monday,19:00,20:00,si,Partido de futbol,249,alto
Av. Mexico,2025-05-10,Monday,20:00,21:00,si,Partido de futbol,100,bajo
Av. Mexico,2025-05-10,Monday,21:00,22:00,si,Partido de futbol,146,regular
Av. Mexico,2025-05-10,Monday,22:00,23:00,si,Partido de futbol,83,bajo
Av. Mexico,2025-05-10,Monday,23:00,24:00,si,Partido de futbol,86,bajo
Av. Argentina,2025-05-10,Monday,00:00,01:00,si,Partido de futbol,84,bajo
Av. Argentina,2025-05-10,Monday,01:00,02:00,si,Partido de futbol,60,bajo
Av. Argentina,2025-05-10,Monday,02:00,03:00,si,Partido de futbol,43,muy bajo
Av. Argentina,2025-05-10,Monday,03:00,04:00,si,Partido de futbol,85,bajo
Av. Argentina,2025-05-10,Monday,04:00,05:00,si,Partido de futbol,71,bajo
Av. Argentina,2025-05-10,Monday,05:00,06:00,si,Partido de futbol,202,alto
Av. Argentina,2025-05-10,Monday,06:00,07:00,si,Partido de futbol,153,regular
Av. Argentina,2025-05-10,Monday,07:00,08:00,si,Partido de futbol,190,alto
Av. Argentina,2025-05-10,Monday,08:00,09:00,si,Partido de futbol,114,bajo
Av. Argentina,2025-05-10,Monday,09:00,10:00,si,Partido de futbol,103,bajo
Av. Argentina,2025-05-10,Monday,10:00,11:00,si,Partido de futbol,80,bajo
Av. Argentina,2025-05-10,Monday,11:00,12:00,si,Partido de futbol,143,regular
Av. Argentina,2025-05-10,Monday,12:00,13:00,si,Partido de futbol,127,regular
Av. Argentina,2025-05-10,Monday,13:00,14:00,si,Partido de futbol,102,bajo
Av. Argentina,2025-05-10,Monday,14:00,15:00,si,Partido de futbol,107,bajo
Av. Argentina,2025-05-10,Monday,15:00,16:00,si,Partido de futbol,143,regular
Av. Argentina,2025-05-10,Monday,16:00,17:00,si,Partido de futbol,229,alto
Av. Argentina,2025-05-10,Monday,17:00,18:00,si,Partido de futbol,236,alto
Av. Argentina,2025-05-10,Monday,18:00,19:00,si,Partido de futbol,311,muy alto
Av. Argentina,2025-05-10,Monday,19:00,20:00,si,Partido de futbol,275,muy alto
Av. Argentina,2025-05-10,Monday,20:00,21:00,si,Partido de futbol,123,regular
Av. Argentina,2025-05-10,Monday,21:00,22:00,si,Partido de futbol,174,regular
Av. Argentina,2025-05-10,Monday,22:00,23:00,si,Partido de futbol,53,bajo
Av. Argentina,2025-05-10,Monday,23:00,24:00,si,Partido de futbol,64,bajo
Av. Venezuela,2025-05-10,Monday,00:00,01:00,si,Partido de futbol,84,bajo
Av. Venezuela,2025-05-10,Monday,01:00,02:00,si,Partido de futbol,43,muy bajo
Av. Venezuela,2025-05-10,Monday,02:00,03:00,si,Partido de futbol,76,bajo
Av. Venezuela,2025-05-10,Monday,03:00,04:00,si,Partido de futbol,85,bajo
Av. Venezuela,2025-05-10,Monday,04:00,05:00,si,Partido de futbol,56,bajo
Av. Venezuela,2025-05-10,Monday,05:00,06:00,si,Partido de futbol,156,regular
Av. Venezuela,2025-05-10,Monday,06:00,07:00,si,Partido de futbol,205,alto
Av. Venezuela,2025-05-10,Monday,07:00,08:00,si,Partido de futbol,288,muy alto
Av. Venezuela,2025-05-10,Monday,08:00,09:00,si,Partido de futbol,174,regular
Av. Venezuela,2025-05-10,Monday,09:00,10:00,si,Partido de futbol,123,regular
Av. Venezuela,2025-05-10,Monday,10:00,11:00,si,Partido de futbol,94,bajo
Av. Venezuela,2025-05-10,Monday,11:00,12:00,si,Partido de futbol,138,regular
Av. Venezuela,2025-05-10,Monday,12:00,13:00,si,Partido de futbol,80,bajo
Av. Venezuela,2025-05-10,Monday,13:00,14:00,si,Partido de futbol,125,regular
Av. Venezuela,2025-05-10,Monday,14:00,15:00,si,Partido de futbol,132,regular
Av. Venezuela,2025-05-10,Monday,15:00,16:00,si,Partido de futbol,133,regular
Av. Venezuela,2025-05-10,Monday,16:00,17:00,si,Partido de futbol,172,regular
Av. Venezuela,2025-05-10,Monday,17:00,18:00,si,Partido de futbol,348,muy alto
Av. Venezuela,2025-05-10,Monday,18:00,19:00,si,Partido de futbol,300,muy alto
Av. Venezuela,2025-05-10,Monday,19:00,20:00,si,Partido de futbol,274,muy alto
Av. Venezuela,2025-05-10,Monday,20:00,21:00,si,Partido de futbol,160,regular
Av. Venezuela,2025-05-10,Monday,21:00,22:00,si,Partido de futbol,118,bajo
Av. Venezuela,2025-05-10,Monday,22:00,23:00,si,Partido de futbol,52,bajo
Av. Venezuela,2025-05-10,Monday,23:00,24:00,si,Partido de futbol,40,muy bajo
